SCATS Number,Date,interval_id,time_of_day,traffic_volume,data_source
3002,2006-10-03,33,08:15,248.0,original
3002,2006-10-03,34,08:30,240.0,original
3002,2006-10-03,35,08:45,226.0,original
3002,2006-10-03,36,09:00,213.0,original
3002,2006-10-03,37,09:15,214.0,original
3002,2006-10-03,38,09:30,194.0,original
3002,2006-10-03,39,09:45,198.0,original
3002,2006-10-03,40,10:00,158.0,original
3002,2006-10-03,41,10:15,164.0,original
3002,2006-10-03,42,10:30,172.0,original
3002,2006-10-03,43,10:45,170.0,original
3002,2006-10-03,44,11:00,162.0,original
3002,2006-10-03,45,11:15,172.0,original
3002,2006-10-03,46,11:30,166.0,original
3002,2006-10-03,47,11:45,161.0,original
3002,2006-10-03,48,12:00,171.0,original
3002,2006-10-03,49,12:15,176.0,original
3002,2006-10-03,50,12:30,170.0,original
3002,2006-10-03,51,12:45,174.0,original
3002,2006-10-03,52,13:00,171.0,original
3002,2006-10-03,53,13:15,170.0,original
3002,2006-10-03,54,13:30,175.0,original
3002,2006-10-03,55,13:45,167.0,original
3002,2006-10-03,56,14:00,174.0,original
3002,2006-10-03,57,14:15,222.0,original
3002,2006-10-03,58,14:30,173.0,original
3002,2006-10-03,59,14:45,189.0,original
3002,2006-10-03,60,15:00,206.0,original
3002,2006-10-03,61,15:15,216.0,original
3002,2006-10-03,62,15:30,212.0,original
3002,2006-10-03,63,15:45,218.0,original
3002,2006-10-03,64,16:00,198.0,original
3002,2006-10-03,65,16:15,225.0,original
3002,2006-10-03,66,16:30,236.0,original
3002,2006-10-03,67,16:45,221.0,original
3002,2006-10-03,68,17:00,231.0,original
3002,2006-10-03,69,17:15,240.0,original
3002,2006-10-03,70,17:30,241.0,original
3002,2006-10-03,71,17:45,203.0,original
3002,2006-10-03,72,18:00,234.0,original
3002,2006-10-03,73,18:15,242.0,original
3002,2006-10-03,74,18:30,232.0,original
3002,2006-10-03,75,18:45,208.0,original
3002,2006-10-03,76,19:00,188.0,original
3002,2006-10-03,77,19:15,177.0,original
3002,2006-10-03,78,19:30,159.0,original
3002,2006-10-03,79,19:45,130.0,original
3002,2006-10-03,80,20:00,120.0,original
3002,2006-10-03,81,20:15,108.0,original
3002,2006-10-03,82,20:30,103.0,original
3002,2006-10-03,83,20:45,93.0,original
3002,2006-10-03,84,21:00,110.0,original
3002,2006-10-03,85,21:15,99.0,original
3002,2006-10-03,86,21:30,96.0,original
3002,2006-10-03,87,21:45,82.0,original
3002,2006-10-03,88,22:00,81.0,original
3002,2006-10-03,89,22:15,76.0,original
3002,2006-10-03,90,22:30,70.0,original
3002,2006-10-03,91,22:45,63.0,original
3002,2006-10-03,92,23:00,51.0,original
3002,2006-10-03,93,23:15,49.0,original
3002,2006-10-03,94,23:30,33.0,original
3002,2006-10-03,95,23:45,29.0,original
3120,2006-10-01,0,00:00,81.0,original
3120,2006-10-01,1,00:15,83.0,original
3120,2006-10-01,2,00:30,80.0,original
3120,2006-10-01,3,00:45,74.0,original
3120,2006-10-01,4,01:00,59.0,original
3120,2006-10-01,5,01:15,58.0,original
3120,2006-10-01,6,01:30,56.0,original
3120,2006-10-01,7,01:45,51.0,original
3120,2006-10-01,8,02:00,53.0,original
3120,2006-10-01,9,02:15,46.0,original
3120,2006-10-01,10,02:30,42.0,original
3120,2006-10-01,11,02:45,45.0,original
3120,2006-10-01,12,03:00,40.0,original
3120,2006-10-01,13,03:15,40.0,original
3120,2006-10-01,14,03:30,40.0,original
3120,2006-10-01,15,03:45,36.0,original
3120,2006-10-01,16,04:00,38.0,original
3120,2006-10-01,17,04:15,39.0,original
3120,2006-10-01,18,04:30,37.0,original
3120,2006-10-01,19,04:45,39.0,original
3120,2006-10-01,20,05:00,38.0,original
3120,2006-10-01,21,05:15,37.0,original
3120,2006-10-01,22,05:30,43.0,original
3120,2006-10-01,23,05:45,45.0,original
3120,2006-10-01,24,06:00,51.0,original
3120,2006-10-01,25,06:15,53.0,original
3120,2006-10-01,26,06:30,59.0,original
3120,2006-10-01,27,06:45,64.0,original
3120,2006-10-01,28,07:00,58.0,original
3120,2006-10-01,29,07:15,63.0,original
3120,2006-10-01,30,07:30,65.0,original
3120,2006-10-01,31,07:45,70.0,original
3120,2006-10-01,32,08:00,70.0,original
3120,2006-10-01,33,08:15,78.0,original
3120,2006-10-01,34,08:30,102.0,original
3120,2006-10-01,35,08:45,105.0,original
3120,2006-10-01,36,09:00,102.0,original
3120,2006-10-01,37,09:15,115.0,original
3120,2006-10-01,38,09:30,124.0,original
3120,2006-10-01,39,09:45,137.0,original
3120,2006-10-01,40,10:00,135.0,original
3120,2006-10-01,41,10:15,145.0,original
3120,2006-10-01,42,10:30,143.0,original
3120,2006-10-01,43,10:45,156.0,original
3120,2006-10-01,44,11:00,149.0,original
3120,2006-10-01,45,11:15,153.0,original
3120,2006-10-01,46,11:30,139.0,original
3120,2006-10-01,47,11:45,160.0,original
3120,2006-10-01,48,12:00,153.0,original
3120,2006-10-01,49,12:15,162.0,original
3120,2006-10-01,50,12:30,181.0,original
3120,2006-10-01,51,12:45,165.0,original
3120,2006-10-01,52,13:00,170.0,original
3120,2006-10-01,53,13:15,148.0,original
3120,2006-10-01,54,13:30,162.0,original
3120,2006-10-01,55,13:45,158.0,original
3120,2006-10-01,56,14:00,156.0,original
3120,2006-10-01,57,14:15,158.0,original
3120,2006-10-01,58,14:30,154.0,original
3120,2006-10-01,59,14:45,153.0,original
3120,2006-10-01,60,15:00,143.0,original
3120,2006-10-01,61,15:15,148.0,original
3120,2006-10-01,62,15:30,143.0,original
3120,2006-10-01,63,15:45,154.0,original
3120,2006-10-01,64,16:00,147.0,original
3120,2006-10-01,65,16:15,140.0,original
3120,2006-10-01,66,16:30,143.0,original
3120,2006-10-01,67,16:45,153.0,original
3120,2006-10-01,68,17:00,163.0,original
3120,2006-10-01,69,17:15,158.0,original
3120,2006-10-01,70,17:30,170.0,original
3120,2006-10-01,71,17:45,148.0,original
3120,2006-10-01,72,18:00,132.0,original
3120,2006-10-01,73,18:15,136.0,original
3120,2006-10-01,74,18:30,133.0,original
3120,2006-10-01,75,18:45,141.0,original
3120,2006-10-01,76,19:00,122.0,original
3120,2006-10-01,77,19:15,105.0,original
3120,2006-10-01,78,19:30,98.0,original
3120,2006-10-01,79,19:45,94.0,original
3120,2006-10-01,80,20:00,98.0,original
3120,2006-10-01,81,20:15,87.0,original
3120,2006-10-01,82,20:30,83.0,original
3120,2006-10-01,83,20:45,88.0,original
3120,2006-10-01,84,21:00,92.0,original
3120,2006-10-01,85,21:15,97.0,original
3120,2006-10-01,86,21:30,93.0,original
3120,2006-10-01,87,21:45,87.0,original
3120,2006-10-01,88,22:00,78.0,original
3120,2006-10-01,89,22:15,73.0,original
3120,2006-10-01,90,22:30,65.0,original
3120,2006-10-01,91,22:45,61.0,original
3120,2006-10-01,92,23:00,61.0,original
3120,2006-10-01,93,23:15,51.0,original
3120,2006-10-01,94,23:30,54.0,original
3120,2006-10-01,95,23:45,48.0,original
3120,2006-10-02,0,00:00,41.0,original
3120,2006-10-02,1,00:15,42.0,original
3120,2006-10-02,2,00:30,40.0,original
3120,2006-10-02,3,00:45,39.0,original
3120,2006-10-02,4,01:00,39.0,original
3120,2006-10-02,5,01:15,31.0,original
3120,2006-10-02,6,01:30,29.0,original
3120,2006-10-02,7,01:45,31.0,original
3120,2006-10-02,8,02:00,31.0,original
3120,2006-10-02,9,02:15,29.0,original
3120,2006-10-02,10,02:30,29.0,original
3120,2006-10-02,11,02:45,30.0,original
3120,2006-10-02,12,03:00,30.0,original
3120,2006-10-02,13,03:15,28.0,original
3120,2006-10-02,14,03:30,27.0,original
3120,2006-10-02,15,03:45,31.0,original
3120,2006-10-02,16,04:00,29.0,original
3120,2006-10-02,17,04:15,31.0,original
3120,2006-10-02,18,04:30,33.0,original
3120,2006-10-02,19,04:45,38.0,original
3120,2006-10-02,20,05:00,39.0,original
3120,2006-10-02,21,05:15,41.0,original
3120,2006-10-02,22,05:30,49.0,original
3120,2006-10-02,23,05:45,55.0,original
3120,2006-10-02,24,06:00,73.0,original
3120,2006-10-02,25,06:15,100.0,original
3120,2006-10-02,26,06:30,127.0,original
3120,2006-10-02,27,06:45,165.0,original
3120,2006-10-02,28,07:00,173.0,original
3120,2006-10-02,29,07:15,219.0,original
3120,2006-10-02,30,07:30,208.0,original
3120,2006-10-02,31,07:45,234.0,original
3120,2006-10-02,32,08:00,219.0,original
3120,2006-10-02,33,08:15,241.0,original
3120,2006-10-02,34,08:30,213.0,original
3120,2006-10-02,35,08:45,192.0,original
3120,2006-10-02,36,09:00,174.0,original
3120,2006-10-02,37,09:15,194.0,original
3120,2006-10-02,38,09:30,179.0,original
3120,2006-10-02,39,09:45,173.0,original
3120,2006-10-02,40,10:00,157.0,original
3120,2006-10-02,41,10:15,166.0,original
3120,2006-10-02,42,10:30,158.0,original
3120,2006-10-02,43,10:45,155.0,original
3120,2006-10-02,44,11:00,150.0,original
3120,2006-10-02,45,11:15,151.0,original
3120,2006-10-02,46,11:30,153.0,original
3120,2006-10-02,47,11:45,153.0,original
3120,2006-10-02,48,12:00,152.0,original
3120,2006-10-02,49,12:15,150.0,original
3120,2006-10-02,50,12:30,162.0,original
3120,2006-10-02,51,12:45,161.0,original
3120,2006-10-02,52,13:00,151.0,original
3120,2006-10-02,53,13:15,150.0,original
3120,2006-10-02,54,13:30,156.0,original
3120,2006-10-02,55,13:45,152.0,original
3120,2006-10-02,56,14:00,156.0,original
3120,2006-10-02,57,14:15,154.0,original
3120,2006-10-02,58,14:30,173.0,original
3120,2006-10-02,59,14:45,165.0,original
3120,2006-10-02,60,15:00,162.0,original
3120,2006-10-02,61,15:15,171.0,original
3120,2006-10-02,62,15:30,177.0,original
3120,2006-10-02,63,15:45,176.0,original
3120,2006-10-02,64,16:00,188.0,original
3120,2006-10-02,65,16:15,185.0,original
3120,2006-10-02,66,16:30,192.0,original
3120,2006-10-02,67,16:45,196.0,original
3120,2006-10-02,68,17:00,194.0,original
3120,2006-10-02,69,17:15,204.0,original
3120,2006-10-02,70,17:30,197.0,original
3120,2006-10-02,71,17:45,196.0,original
3120,2006-10-02,72,18:00,190.0,original
3120,2006-10-02,73,18:15,180.0,original
3120,2006-10-02,74,18:30,172.0,original
3120,2006-10-02,75,18:45,153.0,original
3120,2006-10-02,76,19:00,141.0,original
3120,2006-10-02,77,19:15,144.0,original
3120,2006-10-02,78,19:30,133.0,original
3120,2006-10-02,79,19:45,117.0,original
3120,2006-10-02,80,20:00,94.0,original
3120,2006-10-02,81,20:15,90.0,original
3120,2006-10-02,82,20:30,95.0,original
3120,2006-10-02,83,20:45,97.0,original
3120,2006-10-02,84,21:00,103.0,original
3120,2006-10-02,85,21:15,95.0,original
3120,2006-10-02,86,21:30,95.0,original
3120,2006-10-02,87,21:45,89.0,original
3120,2006-10-02,88,22:00,82.0,original
3120,2006-10-02,89,22:15,83.0,original
3120,2006-10-02,90,22:30,70.0,original
3120,2006-10-02,91,22:45,58.0,original
3120,2006-10-02,92,23:00,53.0,original
3120,2006-10-02,93,23:15,57.0,original
3120,2006-10-02,94,23:30,46.0,original
3120,2006-10-02,95,23:45,41.0,original
3120,2006-10-03,0,00:00,42.0,original
3120,2006-10-03,1,00:15,35.0,original
3120,2006-10-03,2,00:30,33.0,original
3120,2006-10-03,3,00:45,31.0,original
3120,2006-10-03,4,01:00,32.0,original
3120,2006-10-03,5,01:15,31.0,original
3120,2006-10-03,6,01:30,30.0,original
3120,2006-10-03,7,01:45,29.0,original
3120,2006-10-03,8,02:00,27.0,original
3120,2006-10-03,9,02:15,28.0,original
3120,2006-10-03,10,02:30,30.0,original
3120,2006-10-03,11,02:45,29.0,original
3120,2006-10-03,12,03:00,27.0,original
3120,2006-10-03,13,03:15,30.0,original
3120,2006-10-03,14,03:30,29.0,original
3120,2006-10-03,15,03:45,28.0,original
3120,2006-10-03,16,04:00,28.0,original
3120,2006-10-03,17,04:15,31.0,original
3120,2006-10-03,18,04:30,34.0,original
3120,2006-10-03,19,04:45,38.0,original
3120,2006-10-03,20,05:00,40.0,original
3120,2006-10-03,21,05:15,45.0,original
3120,2006-10-03,22,05:30,55.0,original
3120,2006-10-03,23,05:45,65.0,original
3120,2006-10-03,24,06:00,81.0,original
3120,2006-10-03,25,06:15,115.0,original
3120,2006-10-03,26,06:30,148.0,original
3120,2006-10-03,27,06:45,172.0,original
3120,2006-10-03,28,07:00,192.0,original
3120,2006-10-03,29,07:15,209.0,original
3120,2006-10-03,30,07:30,222.0,original
3120,2006-10-03,31,07:45,234.0,original
3120,2006-10-03,32,08:00,243.0,original
3120,2006-10-03,33,08:15,224.0,original
3120,2006-10-03,34,08:30,228.0,original
3120,2006-10-03,35,08:45,207.0,original
3120,2006-10-03,36,09:00,185.0,original
3120,2006-10-03,37,09:15,191.0,original
3120,2006-10-03,38,09:30,179.0,original
3120,2006-10-03,39,09:45,174.0,original
3120,2006-10-03,40,10:00,153.0,original
3120,2006-10-03,41,10:15,161.0,original
3120,2006-10-03,42,10:30,165.0,original
3120,2006-10-03,43,10:45,164.0,original
3120,2006-10-03,44,11:00,144.0,original
3120,2006-10-03,45,11:15,165.0,original
3120,2006-10-03,46,11:30,151.0,original
3120,2006-10-03,47,11:45,155.0,original
3120,2006-10-03,48,12:00,165.0,original
3120,2006-10-03,49,12:15,162.0,original
3120,2006-10-03,50,12:30,154.0,original
3120,2006-10-03,51,12:45,149.0,original
3120,2006-10-03,52,13:00,155.0,original
3120,2006-10-03,53,13:15,152.0,original
3120,2006-10-03,54,13:30,158.0,original
3120,2006-10-03,55,13:45,146.0,original
3120,2006-10-03,56,14:00,151.0,original
3120,2006-10-03,57,14:15,190.0,original
3120,2006-10-03,58,14:30,155.0,original
3120,2006-10-03,59,14:45,169.0,original
3120,2006-10-03,60,15:00,166.0,original
3120,2006-10-03,61,15:15,174.0,original
3120,2006-10-03,62,15:30,184.0,original
3120,2006-10-03,63,15:45,174.0,original
3120,2006-10-03,64,16:00,173.0,original
3120,2006-10-03,65,16:15,181.0,original
3120,2006-10-03,66,16:30,187.0,original
3120,2006-10-03,67,16:45,188.0,original
3120,2006-10-03,68,17:00,203.0,original
3120,2006-10-03,69,17:15,202.0,original
3120,2006-10-03,70,17:30,203.0,original
3120,2006-10-03,71,17:45,202.0,original
3120,2006-10-03,72,18:00,219.0,original
3120,2006-10-03,73,18:15,189.0,original
3120,2006-10-03,74,18:30,185.0,original
3120,2006-10-03,75,18:45,177.0,original
3120,2006-10-03,76,19:00,165.0,original
3120,2006-10-03,77,19:15,148.0,original
3120,2006-10-03,78,19:30,143.0,original
3120,2006-10-03,79,19:45,124.0,original
3120,2006-10-03,80,20:00,119.0,original
3120,2006-10-03,81,20:15,109.0,original
3120,2006-10-03,82,20:30,105.0,original
3120,2006-10-03,83,20:45,109.0,original
3120,2006-10-03,84,21:00,119.0,original
3120,2006-10-03,85,21:15,108.0,original
3120,2006-10-03,86,21:30,100.0,original
3120,2006-10-03,87,21:45,102.0,original
3120,2006-10-03,88,22:00,104.0,original
3120,2006-10-03,89,22:15,92.0,original
3120,2006-10-03,90,22:30,84.0,original
3120,2006-10-03,91,22:45,76.0,original
3120,2006-10-03,92,23:00,68.0,original
3120,2006-10-03,93,23:15,62.0,original
3120,2006-10-03,94,23:30,57.0,original
3120,2006-10-03,95,23:45,51.0,original
3122,2006-10-01,0,00:00,46.0,original
3122,2006-10-01,1,00:15,41.0,original
3122,2006-10-01,2,00:30,40.0,original
3122,2006-10-01,3,00:45,41.0,original
3122,2006-10-01,4,01:00,29.0,original
3122,2006-10-01,5,01:15,26.0,original
3122,2006-10-01,6,01:30,29.0,original
3122,2006-10-01,7,01:45,25.0,original
3122,2006-10-01,8,02:00,23.0,original
3122,2006-10-01,9,02:15,22.0,original
3122,2006-10-01,10,02:30,20.0,original
3122,2006-10-01,11,02:45,21.0,original
3122,2006-10-01,12,03:00,16.0,original
3122,2006-10-01,13,03:15,17.0,original
3122,2006-10-01,14,03:30,12.0,original
3122,2006-10-01,15,03:45,10.0,original
3122,2006-10-01,16,04:00,11.0,original
3122,2006-10-01,17,04:15,11.0,original
3122,2006-10-01,18,04:30,11.0,original
3122,2006-10-01,19,04:45,11.0,original
3122,2006-10-01,20,05:00,9.0,original
3122,2006-10-01,21,05:15,13.0,original
3122,2006-10-01,22,05:30,14.0,original
3122,2006-10-01,23,05:45,18.0,original
3122,2006-10-01,24,06:00,21.0,original
3122,2006-10-01,25,06:15,26.0,original
3122,2006-10-01,26,06:30,29.0,original
3122,2006-10-01,27,06:45,33.0,original
3122,2006-10-01,28,07:00,30.0,original
3122,2006-10-01,29,07:15,34.0,original
3122,2006-10-01,30,07:30,37.0,original
3122,2006-10-01,31,07:45,46.0,original
3122,2006-10-01,32,08:00,39.0,original
3122,2006-10-01,33,08:15,52.0,original
3122,2006-10-01,34,08:30,63.0,original
3122,2006-10-01,35,08:45,81.0,original
3122,2006-10-01,36,09:00,81.0,original
3122,2006-10-01,37,09:15,97.0,original
3122,2006-10-01,38,09:30,107.0,original
3122,2006-10-01,39,09:45,134.0,original
3122,2006-10-01,40,10:00,127.0,original
3122,2006-10-01,41,10:15,136.0,original
3122,2006-10-01,42,10:30,150.0,original
3122,2006-10-01,43,10:45,150.0,original
3122,2006-10-01,44,11:00,147.0,original
3122,2006-10-01,45,11:15,141.0,original
3122,2006-10-01,46,11:30,158.0,original
3122,2006-10-01,47,11:45,172.0,original
3122,2006-10-01,48,12:00,165.0,original
3122,2006-10-01,49,12:15,175.0,original
3122,2006-10-01,50,12:30,193.0,original
3122,2006-10-01,51,12:45,176.0,original
3122,2006-10-01,52,13:00,177.0,original
3122,2006-10-01,53,13:15,162.0,original
3122,2006-10-01,54,13:30,164.0,original
3122,2006-10-01,55,13:45,178.0,original
3122,2006-10-01,56,14:00,152.0,original
3122,2006-10-01,57,14:15,159.0,original
3122,2006-10-01,58,14:30,160.0,original
3122,2006-10-01,59,14:45,167.0,original
3122,2006-10-01,60,15:00,163.0,original
3122,2006-10-01,61,15:15,158.0,original
3122,2006-10-01,62,15:30,158.0,original
3122,2006-10-01,63,15:45,162.0,original
3122,2006-10-01,64,16:00,158.0,original
3122,2006-10-01,65,16:15,163.0,original
3122,2006-10-01,66,16:30,155.0,original
3122,2006-10-01,67,16:45,157.0,original
3122,2006-10-01,68,17:00,167.0,original
3122,2006-10-01,69,17:15,168.0,original
3122,2006-10-01,70,17:30,161.0,original
3122,2006-10-01,71,17:45,152.0,original
3122,2006-10-01,72,18:00,140.0,original
3122,2006-10-01,73,18:15,135.0,original
3122,2006-10-01,74,18:30,110.0,original
3122,2006-10-01,75,18:45,125.0,original
3122,2006-10-01,76,19:00,101.0,original
3122,2006-10-01,77,19:15,87.0,original
3122,2006-10-01,78,19:30,81.0,original
3122,2006-10-01,79,19:45,76.0,original
3122,2006-10-01,80,20:00,57.0,original
3122,2006-10-01,81,20:15,62.0,original
3122,2006-10-01,82,20:30,55.0,original
3122,2006-10-01,83,20:45,63.0,original
3122,2006-10-01,84,21:00,75.0,original
3122,2006-10-01,85,21:15,71.0,original
3122,2006-10-01,86,21:30,64.0,original
3122,2006-10-01,87,21:45,57.0,original
3122,2006-10-01,88,22:00,42.0,original
3122,2006-10-01,89,22:15,42.0,original
3122,2006-10-01,90,22:30,39.0,original
3122,2006-10-01,91,22:45,31.0,original
3122,2006-10-01,92,23:00,28.0,original
3122,2006-10-01,93,23:15,23.0,original
3122,2006-10-01,94,23:30,22.0,original
3122,2006-10-01,95,23:45,23.0,original
3122,2006-10-02,0,00:00,14.0,original
3122,2006-10-02,1,00:15,11.0,original
3122,2006-10-02,2,00:30,11.0,original
3122,2006-10-02,3,00:45,7.0,original
3122,2006-10-02,4,01:00,9.0,original
3122,2006-10-02,5,01:15,6.0,original
3122,2006-10-02,6,01:30,5.0,original
3122,2006-10-02,7,01:45,9.0,original
3122,2006-10-02,8,02:00,6.0,original
3122,2006-10-02,9,02:15,4.0,original
3122,2006-10-02,10,02:30,6.0,original
3122,2006-10-02,11,02:45,3.0,original
3122,2006-10-02,12,03:00,3.0,original
3122,2006-10-02,13,03:15,3.0,original
3122,2006-10-02,14,03:30,4.0,original
3122,2006-10-02,15,03:45,4.0,original
3122,2006-10-02,16,04:00,4.0,original
3122,2006-10-02,17,04:15,8.0,original
3122,2006-10-02,18,04:30,9.0,original
3122,2006-10-02,19,04:45,11.0,original
3122,2006-10-02,20,05:00,15.0,original
3122,2006-10-02,21,05:15,12.0,original
3122,2006-10-02,22,05:30,21.0,original
3122,2006-10-02,23,05:45,27.0,original
3122,2006-10-02,24,06:00,35.0,original
3122,2006-10-02,25,06:15,63.0,original
3122,2006-10-02,26,06:30,108.0,original
3122,2006-10-02,27,06:45,124.0,original
3122,2006-10-02,28,07:00,175.0,original
3122,2006-10-02,29,07:15,231.0,original
3122,2006-10-02,30,07:30,215.0,original
3122,2006-10-02,31,07:45,234.0,original
3122,2006-10-02,32,08:00,236.0,original
3122,2006-10-02,33,08:15,246.0,original
3122,2006-10-02,34,08:30,234.0,original
3122,2006-10-02,35,08:45,206.0,original
3122,2006-10-02,36,09:00,210.0,original
3122,2006-10-02,37,09:15,203.0,original
3122,2006-10-02,38,09:30,180.0,original
3122,2006-10-02,39,09:45,170.0,original
3122,2006-10-02,40,10:00,152.0,original
3122,2006-10-02,41,10:15,150.0,original
3122,2006-10-02,42,10:30,170.0,original
3122,2006-10-02,43,10:45,166.0,original
3122,2006-10-02,44,11:00,156.0,original
3122,2006-10-02,45,11:15,158.0,original
3122,2006-10-02,46,11:30,165.0,original
3122,2006-10-02,47,11:45,174.0,original
3122,2006-10-02,48,12:00,172.0,original
3122,2006-10-02,49,12:15,172.0,original
3122,2006-10-02,50,12:30,178.0,original
3122,2006-10-02,51,12:45,159.0,original
3122,2006-10-02,52,13:00,171.0,original
3122,2006-10-02,53,13:15,160.0,original
3122,2006-10-02,54,13:30,169.0,original
3122,2006-10-02,55,13:45,163.0,original
3122,2006-10-02,56,14:00,179.0,original
3122,2006-10-02,57,14:15,163.0,original
3122,2006-10-02,58,14:30,179.0,original
3122,2006-10-02,59,14:45,199.0,original
3122,2006-10-02,60,15:00,221.0,original
3122,2006-10-02,61,15:15,209.0,original
3122,2006-10-02,62,15:30,223.0,original
3122,2006-10-02,63,15:45,224.0,original
3122,2006-10-02,64,16:00,223.0,original
3122,2006-10-02,65,16:15,229.0,original
3122,2006-10-02,66,16:30,243.0,original
3122,2006-10-02,67,16:45,244.0,original
3122,2006-10-02,68,17:00,249.0,original
3122,2006-10-02,69,17:15,274.0,original
3122,2006-10-02,70,17:30,262.0,original
3122,2006-10-02,71,17:45,263.0,original
3122,2006-10-02,72,18:00,253.0,original
3122,2006-10-02,73,18:15,216.0,original
3122,2006-10-02,74,18:30,197.0,original
3122,2006-10-02,75,18:45,172.0,original
3122,2006-10-02,76,19:00,168.0,original
3122,2006-10-02,77,19:15,146.0,original
3122,2006-10-02,78,19:30,137.0,original
3122,2006-10-02,79,19:45,111.0,original
3122,2006-10-02,80,20:00,84.0,original
3122,2006-10-02,81,20:15,87.0,original
3122,2006-10-02,82,20:30,70.0,original
3122,2006-10-02,83,20:45,83.0,original
3122,2006-10-02,84,21:00,74.0,original
3122,2006-10-02,85,21:15,69.0,original
3122,2006-10-02,86,21:30,73.0,original
3122,2006-10-02,87,21:45,64.0,original
3122,2006-10-02,88,22:00,60.0,original
3122,2006-10-02,89,22:15,60.0,original
3122,2006-10-02,90,22:30,54.0,original
3122,2006-10-02,91,22:45,38.0,original
3122,2006-10-02,92,23:00,27.0,original
3122,2006-10-02,93,23:15,24.0,original
3122,2006-10-02,94,23:30,20.0,original
3122,2006-10-02,95,23:45,16.0,original
3122,2006-10-03,0,00:00,15.0,original
3122,2006-10-03,1,00:15,7.0,original
3122,2006-10-03,2,00:30,7.0,original
3122,2006-10-03,3,00:45,6.0,original
3122,2006-10-03,4,01:00,5.0,original
3122,2006-10-03,5,01:15,9.0,original
3122,2006-10-03,6,01:30,6.0,original
3122,2006-10-03,7,01:45,6.0,original
3122,2006-10-03,8,02:00,3.0,original
3122,2006-10-03,9,02:15,2.0,original
3122,2006-10-03,10,02:30,8.0,original
3122,2006-10-03,11,02:45,1.0,original
3122,2006-10-03,12,03:00,3.0,original
3122,2006-10-03,13,03:15,5.0,original
3122,2006-10-03,14,03:30,4.0,original
3122,2006-10-03,15,03:45,3.0,original
3122,2006-10-03,16,04:00,4.0,original
3122,2006-10-03,17,04:15,5.0,original
3122,2006-10-03,18,04:30,9.0,original
3122,2006-10-03,19,04:45,8.0,original
3122,2006-10-03,20,05:00,15.0,original
3122,2006-10-03,21,05:15,18.0,original
3122,2006-10-03,22,05:30,26.0,original
3122,2006-10-03,23,05:45,34.0,original
3122,2006-10-03,24,06:00,51.0,original
3122,2006-10-03,25,06:15,85.0,original
3122,2006-10-03,26,06:30,114.0,original
3122,2006-10-03,27,06:45,148.0,original
3122,2006-10-03,28,07:00,187.0,original
3122,2006-10-03,29,07:15,229.0,original
3122,2006-10-03,30,07:30,229.0,original
3122,2006-10-03,31,07:45,217.0,original
3122,2006-10-03,32,08:00,235.0,original
3122,2006-10-03,33,08:15,228.0,original
3122,2006-10-03,34,08:30,223.0,original
3122,2006-10-03,35,08:45,227.0,original
3122,2006-10-03,36,09:00,238.0,original
3122,2006-10-03,37,09:15,218.0,original
3122,2006-10-03,38,09:30,190.0,original
3122,2006-10-03,39,09:45,180.0,original
3122,2006-10-03,40,10:00,167.0,original
3122,2006-10-03,41,10:15,174.0,original
3122,2006-10-03,42,10:30,178.0,original
3122,2006-10-03,43,10:45,192.0,original
3122,2006-10-03,44,11:00,162.0,original
3122,2006-10-03,45,11:15,166.0,original
3122,2006-10-03,46,11:30,152.0,original
3122,2006-10-03,47,11:45,173.0,original
3122,2006-10-03,48,12:00,177.0,original
3122,2006-10-03,49,12:15,179.0,original
3122,2006-10-03,50,12:30,184.0,original
3122,2006-10-03,51,12:45,169.0,original
3122,2006-10-03,52,13:00,175.0,original
3122,2006-10-03,53,13:15,167.0,original
3122,2006-10-03,54,13:30,168.0,original
3122,2006-10-03,55,13:45,167.0,original
3122,2006-10-03,56,14:00,178.0,original
3122,2006-10-03,57,14:15,232.0,original
3122,2006-10-03,58,14:30,190.0,original
3122,2006-10-03,59,14:45,190.0,original
3122,2006-10-03,60,15:00,201.0,original
3122,2006-10-03,61,15:15,221.0,original
3122,2006-10-03,62,15:30,230.0,original
3122,2006-10-03,63,15:45,231.0,original
3122,2006-10-03,64,16:00,237.0,original
3122,2006-10-03,65,16:15,243.0,original
3122,2006-10-03,66,16:30,246.0,original
3122,2006-10-03,67,16:45,256.0,original
3122,2006-10-03,68,17:00,249.0,original
3122,2006-10-03,69,17:15,262.0,original
3122,2006-10-03,70,17:30,266.0,original
3122,2006-10-03,71,17:45,267.0,original
3122,2006-10-03,72,18:00,267.0,original
3122,2006-10-03,73,18:15,231.0,original
3122,2006-10-03,74,18:30,217.0,original
3122,2006-10-03,75,18:45,207.0,original
3122,2006-10-03,76,19:00,188.0,original
3122,2006-10-03,77,19:15,153.0,original
3122,2006-10-03,78,19:30,138.0,original
3122,2006-10-03,79,19:45,120.0,original
3122,2006-10-03,80,20:00,110.0,original
3122,2006-10-03,81,20:15,94.0,original
3122,2006-10-03,82,20:30,87.0,original
3122,2006-10-03,83,20:45,83.0,original
3122,2006-10-03,84,21:00,93.0,original
3122,2006-10-03,85,21:15,86.0,original
3122,2006-10-03,86,21:30,77.0,original
3122,2006-10-03,87,21:45,85.0,original
3122,2006-10-03,88,22:00,82.0,original
3122,2006-10-03,89,22:15,65.0,original
3122,2006-10-03,90,22:30,64.0,original
